"N","M","beta1","lambda11","phi11","nu11","phi12","nu12","phi13","nu13","phi14","nu14","phi15","nu15","phi16","nu16","sigma1","beta2","lambda21","phi21","nu21","phi22","nu22","phi23","nu23","phi24","nu24","phi25","nu25","phi26","nu26","sigma2","beta3","lambda31","phi31","nu31","phi32","nu32","phi33","nu33","phi34","nu34","phi35","nu35","phi36","nu36","sigma3","beta4","lambda41","phi41","nu41","phi42","nu42","phi43","nu43","phi44","nu44","phi45","nu45","phi46","nu46","sigma4","beta5","lambda51","phi51","nu51","phi52","nu52","phi53","nu53","phi54","nu54","phi55","nu55","phi56","nu56","sigma5","beta6","lambda61","phi61","nu61","phi62","nu62","phi63","nu63","phi64","nu64","phi65","nu65","phi66","nu66","sigma6"
100,10,0.0649787805515214,0.686296753537376,0.00377638270813322,0.0276047421977382,0.02681693782127,0.00198116667135058,1.88257469231821,0.000351656777913092,1.30311899227141,0.000457153589815587,1.89779499597066,0.000150513238460646,0.500533561833634,7.53383785944682e-06,0.000221141333146918,0.0612283017249727,0.731206164096421,0.0103189465169662,0.0293674647114283,0.0457616887658572,0.00306979576577233,2.00267364258103,0.00422945587469483,2.02235406596119,0.000958195195558409,1.76994599275189,0.000130305715708204,1.67992275362574,3.9533525213685e-05,0.0489318662180762,0.0378734197398754,0.755496554454812,0.00157975462678408,0.0378429490221625,1.46100007400979,0.00319928046419862,0.926731626426344,0.00109032188790481,1.71272553365346,2.35370992368897e-05,1.39140928162474,2.17461194637359e-06,1.74559929838578,2.25996250774557e-07,0.371036595818796,0.0193718715020351,0.03812459151801,0.155424564444118,0.121857809678949,1.8340338284982,0.011110522990965,1.25277952384364,0.0157689644640182,1.94362387705422,0.000387811439088718,1.89148621114358,1.57577233544057e-05,1.82965459189228,1.88076181350586e-06,1.29270008293269,0.0182774576953764,0.043053727615418,0.216138824703136,0.1281600791089,1.93606853559111,0.0157640940579638,0.273063495738151,0.0108374766035156,1.24391032668096,0.000498783938972898,1.12855966297219,9.74962097869202e-05,1.68961864419521,4.05701418128204e-06,1.14269017906915,0.0193247821276903,0.0300258519617519,1.60966923423629,0.00245546284797166,1.79998080143281,0.0125563501514451,1.84399687209969,0.0119605909191087,1.88972403183656,0.000169527860379834,1.90369480397167,1.52573502254429e-05,1.80543358425197,1.5371776689377e-06,1.91591635841029
100,20,0.0559051564680867,0.683143729797535,0.00281691341319943,0.0269764778064042,0.0273696039254206,0.00107940416325469,1.52524084451522,1.81405894676296e-05,1.57680525347363,0.000164597650793092,0.361237556990087,8.7619493976383e-05,0.451629886654876,9.42321815162187e-06,0.000108501617478957,0.0530650830152662,0.734359545300785,0.01083252809863,0.029437025011636,0.0302374545167804,0.00244076045874413,1.92722021138301,0.000553054511354704,1.81946325101983,0.000172339811285529,0.696126839406207,0.000168135119747449,1.92005984196916,7.46993835889077e-05,0.0246548543932634,0.0318513464298089,0.784815752077053,0.000869307657811924,0.0203134428357283,1.31442871257817,0.000129577878359377,1.11041788166237,0.000236578560000678,1.56156742906633,7.50415280467172e-06,1.30744216696093,1.54610733713578e-06,1.78294609813373,1.49661232692448e-07,0.214331120718672,0.0202838288473772,0.0200407087184006,0.02359184561475,0.0657367580518537,1.57155476860311,0.000568862973093674,1.50984720757332,0.0033809349703163,1.77888441428115,0.0020871701628533,1.93917832196589,5.67282886372333e-06,1.97743377857826,1.13049096982285e-06,1.02201473275202,0.0181719813133877,0.0217503021153525,0.0323898439020279,0.0818057218922954,1.90326715754379,0.00210357503683295,0.283689345330896,0.00269653390273817,0.964850423904256,0.00153828658861886,1.53589278539337,3.30892626760187e-06,1.76286510583493,2.37450801797779e-06,0.962657264613472,0.017964292570688,0.021453406912666,0.0222111284043088,0.00516316082048692,1.8235090689984,0.00163233228946735,1.67639001188698,0.00309205429661738,1.92793156670726,0.00148817178527892,1.90852210348502,4.2536772634617e-06,1.85168857302549,1.15745552517748e-06,1.8648269858654
